
3607116,今天大佬圣父了吗,爱母恩,192,0,3,0,原创-纯爱-古色古香-武侠,主受,0,,0,511464,2018-06-04 17:00:00,49790
3607120,墟园,苍庸洛耳,137,0,0,0,随笔,,0,,0,48279,2018-06-04 16:49:29,5200
3607124,绝梦之天行记,百里晗雨11,111,0,1,0,原创-言情-架空历史-爱情,女主,0,,0,183529,2018-06-04 16:54:09,19578
3607132,锦鲤小美人,寒木枝,28687,1303,9576,2739,原创-言情-架空历史-爱情,女主,1,,1,160654000,2020-01-28 00:00:01,435422
3607136,[综英美]她是超英理想型,柠檬多加冰,21118,1129,3795,247,衍生-言情-架空历史-西方衍生,女主,1,,0,15743132,2018-06-04 20:16:00,216086
3607144,温润公子,洋葱凉了,984,0,7,0,原创-纯爱-架空历史-奇幻,主受,0,,0,134419,2018-06-04 18:30:08,10156
3607152,我在未来等你,拂笙未尽歇,215,2,1,20,原创-言情-近代现代-爱情,女主,0,,0,185249,2018-06-04 17:29:11,23470
3607164,海阔天空,六芒星的铃没响,168,0,1,1,原创-纯爱-近代现代-爱情,主攻,-1,,0,131536,2018-06-12 19:20:53,12179
3607168,［排球！！］性格互补,绿意荼眠,875,26,59,21,衍生-言情-架空历史-东方衍生,女主,0,,0,586772,2018-06-04 17:35:00,17065
3607172,噩梦女皇,浅夏非夏,,0,0,0,原创-纯爱-幻想未来-爱情,不明,0,,1,92939,Error,0
3607176,唯恐岁月忽已晚,扶溪啊,133,4,4,0,原创-纯爱-近代现代-爱情,不明,0,,0,97006,2018-06-04 17:41:00,11755
3607180,添色,予毒神父,4,0,0,0,原创-言情-近代现代-爱情,不明,0,,0,27582,2018-06-11 17:57:07,8333
3607184,[剑网三]才不要喜当爹,灯青暮雨,,0,1,0,衍生-纯爱-架空历史-东方衍生,主受,0,,0,21156,Error,0
3607188,一起漂流到荒岛,土味老七,590,117,172,137,原创-百合-架空历史-传奇,互攻,0,,0,2102201,2018-06-04 20:02:09,147927
3607192,你确定不哄我?,五七九,187,1,1,0,原创-百合-架空历史-爱情,主受,0,,0,30620,2018-06-04 22:52:52,3716
3607200,〈甄嬛〉妍皇貴妃,良貴嬪,,0,0,0,衍生-言情-架空历史-其他衍生,女主,0,,0,16400,Error,0
3607204,将结婚进行到底,王大宝Max,,0,0,0,原创-言情-近代现代-爱情,女主,0,,0,16400,Error,0
3607208,（无限世界）恐怖,涂山君鸿,,0,0,0,原创-言情-幻想未来-奇幻,不明,0,,0,30258,Error,0
3607212,当天麻遇上舰娘,照咲赛高,,0,5,5,衍生-百合-架空历史-东方衍生,主攻,0,,0,30586,Error,0
3607216,人间失格,阿布亥尼,,0,36,0,衍生-纯爱-近代现代-东方衍生,不明,0,,1,2331469,Error,0
3607220,[黑篮]修罗场合集,云倾阙,3053,4,54,0,衍生-言情-近代现代-东方衍生,女主,1,,0,522056,2018-06-04 18:33:50,27541
3607224,[主刀乱]审神者沢田纲吉,阿布亥尼,,0,67,3,原创-纯爱-近代现代-传奇,不明,0,,1,2499540,Error,0
3607236,影帝鲜肉不复婚,嗨呀菜呀,5010,364,1133,486,原创-纯爱-近代现代-爱情,主受,1,,1,37394100,2018-06-04 20:47:12,308261
3607276,默然雪落(网游+校园),幽枫念晴,338,0,4,0,原创-言情-近代现代-游戏,女主,1,,0,314977,2018-06-04 20:23:05,33058
3607284,火影之赤砂罗天,信友,701,0,8,0,衍生-无CP-架空历史-东方衍生,男主,0,,0,49710,2018-06-04 19:59:09,2978
3607296,花千骨之金铃嗜血,林深里,12624,13,32,0,衍生-言情-架空历史-东方衍生,女主,0,,0,98361,2018-06-04 21:00:32,880
3607300,一块红豆饼,一只咸水鹅,151,0,0,0,原创-言情-近代现代-爱情,女主,0,,0,31465,2018-06-05 20:18:17,3742
3607308,你却以为我喜欢你妹？,秦喝水,,0,6,0,原创-纯爱-架空历史-爱情,主受,0,,1,342076,Error,0
3607312,谁把小黄书混到剧本里的,苍家族长,380,45,59,1,原创-纯爱-架空历史-奇幻,主受,1,,1,2833629,2018-06-04 20:30:10,30231
3607316,繁华盛世之情逃,柊月,151,0,0,0,原创-言情-架空历史-传奇,不明,0,,0,85168,2018-06-04 20:34:12,15357
3607320,为成为玛丽苏奋斗,亦亦然,7,0,0,0,衍生-言情-近代现代-东方衍生,女主,0,,0,26126,2018-06-06 13:25:26,2454
3607324,督主难撩,半夏浅阳,1422,184,508,82,原创-言情-架空历史-爱情,女主,0,,1,11233545,2018-06-04 20:41:07,272041
3607328,假发怪,小隐要瓜田李下,94,2,13,1,原创-言情-架空历史-奇幻,女主,0,,0,740540,2018-06-05 08:30:10,97238
3607332,男朋友是登山活动送的,黑方格,539,82,155,17,原创-纯爱-近代现代-爱情,主受,1,,1,8076478,2020-03-09 09:00:00,180637
3607340,妖语,与子同歌,200,0,1,0,原创-言情-古色古香-奇幻,女主,0,,0,201284,2018-06-04 20:55:58,20488
3607344,双生子日常,阿华华华,,0,0,0,原创-无CP-近代现代-爱情,女主,0,,0,17466,Error,0
3607348,凤扬,郎宗,215,4,1,0,原创-纯爱-架空历史-剧情,主攻,0,,0,121298,2018-07-02 20:15:17,10094
3607356,白莲的甜宠生活,紫月璃雪,13916,123,412,111,原创-言情-近代现代-爱情,女主,0,,0,1167390,2018-06-05 15:46:04,17802
3607360,娇袭点点,阁桑,195,0,1,0,原创-言情-架空历史-爱情,女主,0,,0,29003,2018-06-10 05:00:00,2314
3607364,我们的恋爱笔记,L落言L,196,0,1,0,原创-言情-近代现代-爱情,女主,0,,0,51873,2018-06-07 14:45:00,6031
3607372,喜欢的只是你,蓝桥春河,310,0,11,0,原创-言情-近代现代-爱情,女主,1,,0,240888,2018-06-04 21:31:02,18206
3607396,[魔鬼恋人]东方破,沃清照,,0,1,0,---,,0,,0,27552,Error,0
3607400,时光偷走的夏天,糖糖每天被饿醒,151,2,2,0,原创-言情-近代现代-爱情,女主,0,,0,68222,2018-06-04 21:50:11,9401
3607412,沉醉春风不知醒的大学迷梦,儒仕为昌,106,1,1,0,原创-言情-近代现代-爱情,男主,0,,0,294159,2018-06-04 21:57:45,40501
3607424,只是交易,未月廿二,327,0,1,0,原创-纯爱-近代现代-爱情,主受,0,,0,42520,Error,2496
3607428,俏公主の水晶恋,蓝桥春河,168,2,3,0,原创-言情-近代现代-爱情,女主,0,,0,3623723,2018-06-04 22:12:56,364959
3607432,终极治愈系系统,小小团团,162,0,1,0,原创-纯爱-架空历史-奇幻,主受,0,,0,21094,Error,790
3607436,在古代成家立业,参圣录,,0,1,0,原创-言情-架空历史-爱情,男主,0,,0,19024,Error,0
3607440,宿主冷艳高贵（快穿）,Aruan,2691,344,1305,120,原创-纯爱-架空历史-爱情,主受,0,,1,15219827,2018-06-07 14:34:31,152806
3607444,罪人的世界,爱吃狐狸的猫,200,1,5,0,原创-言情-近代现代-惊悚,女主,0,,0,241219,2018-06-05 06:00:00,31027
3607448,论魔修如何拐带道门大师兄,君子一笑,11,0,1,0,原创-纯爱-架空历史-爱情,主攻,0,,0,25171,Error,1350
3607452,四声猿,骆驼姬,,0,1,0,原创-无CP-架空历史-传奇,不明,0,,0,20090,Error,0
3607464,ALIVE,惟叶萋萋,354,6,13,0,随笔,,0,,0,493861,2018-06-04 22:38:09,36961
3607472,重生之朕在当宠妃,世腐,1528,191,213,238,原创-无CP-架空历史-爱情,男主,0,,0,2114370,2018-06-04 22:42:45,56058
3607476,[海贼王]九宝转出有琉璃,咸鱼夫人,4615,40,148,43,衍生-言情-幻想未来-东方衍生,女主,0,,0,779730,2018-09-05 16:50:06,8763
3607488,夏季生死恋,闲听竹林细雨,185,10,13,0,原创-纯爱-近代现代-爱情,主受,0,,0,1419084,2018-06-04 23:00:12,116234
3607496,我的路先生,英豪,234,0,6,0,原创-言情-近代现代-爱情,女主,0,,0,347031,2018-06-04 23:05:50,54776
3607504,真人秀女神,枫月希,18067,1094,3372,2249,原创-言情-近代现代-爱情,女主,1,,1,29856464,2018-06-04 23:26:53,280129
3607524,重生之好好学习,要减肥的大嫂子,,0,0,0,原创-言情-近代现代-爱情,不明,0,,0,16400,Error,0
3607548,崽崽放养计划[穿书],余小捌,71939,6674,22308,7843,原创-纯爱-近代现代-爱情,主受,1,,1,376123296,2018-09-24 23:54:35,362193
3607552,小酒窝很甜,南瓜车夫,351,2,24,0,原创-言情-近代现代-爱情,女主,0,,0,347382,2018-06-05 21:16:50,29737
3607556,那些年脑洞大开的坑＠_＠,蓝银小草,317,0,0,0,随笔,,0,,0,147310,2018-06-04 23:45:56,12710
3607564,墓城,海克斯,,0,0,0,原创-言情-近代现代-科幻,男主,0,,0,16400,Error,0
3607576,混迹修真界（重生）,河水弥弥,213,0,6,0,原创-纯爱-近代现代-仙侠,主受,0,,0,166777,2018-06-05 00:05:13,13171
3607580,诡计之神,只是个迷妹,548,3,7,0,衍生-无CP-幻想未来-东方衍生,男主,0,,0,59348,2018-06-13 01:40:40,4205
3607584,荆棘鸟,朝阳落下,,0,0,0,原创-纯爱-近代现代-悬疑,主受,0,,0,16400,Error,0
3607588,相亲法则,风吟泪,238,0,1,0,原创-无CP-幻想未来-爱情,不明,0,,0,64985,2018-06-05 00:45:40,4890
3607600,【千源】不打不相识,影晨老大,2357,2,65,20,衍生-纯爱-近代现代-东方衍生,主受,1,,0,702620,2018-06-05 08:00:00,33424
3607604,男神总是大反派[快穿],拯救大肥猫,,0,336,11,原创-言情-近代现代-爱情,女主,0,,1,2339139,Error,0
3607616,去异界浪啊,云深知几许,,0,0,0,原创-纯爱-架空历史-奇幻,主受,0,,0,17466,Error,0
3607620,我老公每天不一样[快穿],不眠,10602,378,2400,1013,原创-言情-近代现代-爱情,女主,1,,1,30751504,2018-06-05 02:10:00,317938
3607624,我的梦想是你呀,抹茶丸子,16606,711,5005,1085,原创-言情-近代现代-爱情,女主,1,,1,63629696,2018-08-29 01:25:00,287724
3607628,懒癌少女的奇思妙想,酩朙,0,0,0,0,原创-言情-近代现代-爱情,女主,0,,0,16400,Error,2349
3607632,有本事追我啊,吃面还是吃饭,,0,0,0,原创-言情-近代现代-爱情,女主,0,,0,16400,Error,0
3607648,枯荣根相连[薛洋同人],你喜欢吃奶糖吗,6136,17,102,0,衍生-纯爱-架空历史-东方衍生,不明,0,,0,372405,2018-06-05 01:58:35,10772
3607656,猜猜,莫里_,30482,23680,18726,35871,原创-纯爱-近代现代-爱情,不明,1,,1,761779328,2019-05-01 12:00:00,360693
3607672,长相须,肉松小卷,100,0,0,0,原创-言情-架空历史-爱情,女主,0,,0,46586,2018-06-05 03:38:00,3242
3607676,前夫成了恋爱脑戏精,左边见,1915,228,430,211,原创-言情-近代现代-爱情,不明,1,,1,10200147,2018-07-15 12:15:32,143543
3607680,流云揽月,玉声堂主,202,0,2,0,原创-言情-架空历史-仙侠,女主,0,,0,231958,2018-06-05 06:30:48,21982
3607696,迷兔不知返,簪小萝,0,0,0,0,原创-言情-架空历史-爱情,女主,1,,0,19598,2018-06-05 08:22:49,7155
3607704,向渊之火,机智的熊熊,654,29,219,12,原创-纯爱-近代现代-悬疑,主受,1,,0,4827724,2018-06-05 08:58:53,318296
3607712,忍者神龟,李白石,392,0,1,0,原创-纯爱-近代现代-爱情,互攻,0,,0,22550,Error,952
3607720,宜欢,商霁安,355,0,0,0,原创-言情-架空历史-爱情,不明,0,,0,58832,Error,3698
3607728,如星般闪耀[娱乐圈],青尘小小,720,83,175,10,原创-言情-近代现代-爱情,女主,0,,1,5019333,2018-06-27 10:55:00,105684
3607732,西窗烛,雁越寒潭,3505,28,582,51,衍生-纯爱-古色古香-东方衍生,不明,1,,1,12930745,2018-06-05 11:50:01,258380
3607740,湮褚楼异闻录,z小姐的故事铺,151,0,0,0,原创-言情-架空历史-奇幻,女主,0,,0,47248,2018-06-05 10:33:04,7914
3607744,手可摘星辰,何必诗债换酒钱,260,0,2,0,衍生-纯爱-架空历史-东方衍生,主攻,0,,0,44295,2018-06-05 10:15:48,5516
3607752,民女苏幕,荆芥子,,0,1,0,原创-言情-架空历史-爱情,女主,0,,1,56231,Error,0
3607760,抓鬼，我们是认真的,东南偏南,1054,22,297,60,原创-言情-近代现代-奇幻,女主,1,,1,13482488,2018-06-05 10:55:30,287875
3607768,余生幸有你,仙骨,237,0,6,0,原创-纯爱-近代现代-爱情,主受,0,,0,362097,2018-06-05 10:55:02,31257
3607772,重生,以貌娶人否,56,0,1,0,原创-言情-幻想未来-爱情,女主,0,,0,19165,Error,231
3607776,所爱隔山海,幺垚,,0,0,0,原创-言情-近代现代-爱情,女主,0,,0,16400,Error,0
3607800,王妃不作,莫依言,177,0,1,0,原创-言情-架空历史-爱情,女主,-1,,0,205018,2018-06-05 15:00:00,19045
3607804,诸葛妖道，你飘了,颜一隅,,0,7,0,原创-纯爱-古色古香-爱情,主受,0,,1,1035722,Error,0
3607824,全世界都不知道我曾爱过你,余玄,176,1,0,0,原创-言情-近代现代-爱情,女主,0,,0,16590,2018-06-06 05:24:00,335
3607832,武林外史同人之秀色可期（七）,莫莫大王来巡山,8510,6,11,5,衍生-言情-古色古香-东方衍生,女主,-1,,0,148571,Error,3757
3607836,青春日记,怪物先生,215,1,3,0,原创-言情-近代现代-爱情,女主,0,,0,160653,2018-06-05 13:47:02,15307
3607840,欧风文，西幻文，魔法文明文,推书荐文,1156,1,2,0,随笔,,0,,0,21735,Error,133
3607876,靠着拒绝桃花来飞升,颜暖,3627,686,943,476,原创-言情-架空历史-仙侠,女主,1,,1,37630436,2018-06-16 19:55:51,387766
3607880,长门殇,何愁天下不识君,2356,5,10,0,衍生-言情-古色古香-东方衍生,女主,1,,0,97713,2018-06-05 13:33:48,8896
3607896,碧海晴天,街口的隐士,196,0,0,0,原创-百合-近代现代-爱情,互攻,0,,0,189770,2018-08-02 10:50:01,17372
3607900,侠女养成史,鱼妙清,,1,159,123,原创-言情-近代现代-爱情,女主,0,,1,5230614,Error,0
3607912,她变成了空气怎么办？,凉崽,241,0,0,0,---,,0,,0,18750,Error,811
3607920,我岂不是超厉害,饭后小吃,104,53,18,17,原创-纯爱-架空历史-爱情,不明,0,,0,2686802,2018-06-05 14:23:40,238295
3607924,苏格的童话之旅,苏格糖,391,24,7,2,衍生-纯爱-幻想未来-西方衍生,主受,0,,0,476981,2018-06-05 18:00:00,35794
3607936,[综]短篇妄想集,夏时客,4554,190,283,32,衍生-无CP-近代现代-东方衍生,不明,0,,1,5044847,2018-06-05 16:00:00,22923
3607940,心意,翻山猫头鹰,303,0,0,0,原创-言情-近代现代-爱情,女主,0,,0,16889,2018-06-10 22:00:00,473
3607944,天下有神,绯与良尘,241,0,1,0,原创-言情-架空历史-奇幻,不明,0,,0,84024,2018-06-05 15:00:35,6374
3607948,尽莲生,还笑颜,235,1,1,0,原创-纯爱-架空历史-仙侠,主攻,0,,0,27649,Error,1409
3607952,一次大冒险引发的奸情,想吃荔枝,222,0,1,0,原创-纯爱-近代现代-爱情,主受,0,,0,395020,2018-06-05 23:00:00,40141
3607956,金手指和我一起穿书了,积槿,8130,350,2130,885,原创-言情-近代现代-爱情,女主,1,,1,48202756,2019-04-09 09:00:00,221268
3607960,从来都是你,酒芙,,0,0,0,原创-纯爱-近代现代-爱情,主受,0,,0,16400,Error,0
3607984,蒹葭苍苍,伏风而游,390,6,18,0,原创-言情-架空历史-仙侠,女主,1,,0,556137,2018-06-05 15:45:41,51641
3607988,君思我兮然疑作,燕子家,159,0,2,0,原创-言情-近代现代-爱情,女主,0,,0,58571,2018-06-06 10:30:28,9397
3607992,桃花妆,七洱,309,1,1,0,原创-言情-架空历史-奇幻,女主,-1,,0,22222,Error,12
3608004,阴阳说,宬下三横,116,0,2,0,原创-无CP-幻想未来-奇幻,不明,0,,0,169688,2018-06-05 16:03:39,22248
3608008,反派的心尖美人（穿书）,陈未翎w,6285,33,396,10,原创-言情-架空历史-爱情,女主,1,,1,13915271,2018-12-20 00:00:00,105050
3608012,甄嬛傳之文貴妃,良昭儀,,0,0,0,衍生-言情-架空历史-古典衍生,女主,0,,0,16400,Error,0
3608020,别耍流氓,灯蛾,124,0,1,2,原创-言情-近代现代-爱情,女主,0,,0,140179,2018-06-05 16:15:56,13327
3608024,好奇害死猫,纨素小姐,259,7,2,0,原创-言情-架空历史-爱情,女主,0,,0,522128,2018-06-06 18:00:00,48886
3608028,［钻石王牌］细微信号,純卿y,209,5,13,1,原创-纯爱-近代现代-轻小说,主受,0,,0,59465,Error,1348
3608032,缠绕,敏感字符,497,6,51,0,原创-百合-近代现代-爱情,不明,1,,0,1549277,2018-06-05 16:27:44,105724
3608036,缘来王妃是只鬼,南庭暖枝,,0,5,0,原创-言情-架空历史-爱情,女主,0,,1,121274,Error,0
3608044,我家总裁超可爱[重生],书架木上,13099,959,3811,884,原创-纯爱-近代现代-爱情,主受,1,,1,44460884,2018-06-11 01:50:00,380785
3608048,带着淘宝去旅行,菜菜的菜菜,181,0,2,0,原创-无CP-幻想未来-奇幻,女主,0,,0,39367,2018-06-16 19:25:00,3970
3608052,后宫男他弯的猝不及防,烛影浮戏,,1,62,3,原创-纯爱-架空历史-轻小说,主受,0,,1,1357041,Error,0
3608064,伪装者之一枕黄粱,不作乐,469,0,11,0,衍生-言情-近代现代-其他衍生,女主,0,,0,104811,2021-04-21 20:00:00,7119
3608076,轮回路,水君诺,151,1,2,0,原创-言情-架空历史-仙侠,不明,0,,0,32221,2018-06-05 17:20:56,2421
3608088,你在讲台之下,清新嘎子,276,1,5,0,原创-纯爱-近代现代-爱情,不明,0,,0,104899,2018-11-11 20:02:26,6942
3608096,你，是那个人吗？,择珏而立,,0,0,0,原创-言情-近代现代-科幻,女主,0,,0,17466,Error,0
3608100,逃生缘,金牛金,191,0,0,0,原创-言情-架空历史-爱情,男主,0,,0,60299,2018-06-05 17:29:06,6249
3608104,魔主失忆后喜当爹,空水木叶,,1,88,0,原创-言情-架空历史-仙侠,女主,0,,1,1184002,Error,0
3608108,反穿书之后,为啥不能随机,174,1,1,0,原创-无CP-幻想未来-奇幻,女主,0,,0,24037,Error,1424
3608112,[恐怖游戏]都市传说一百则,梦里惊鸿,1090,22,104,0,原创-纯爱-幻想未来-爱情,主受,0,,0,765070,2018-06-05 18:30:00,34144
3608116,楚忆,麻郎儿,268,5,21,12,原创-纯爱-近代现代-爱情,不明,1,,0,2023519,2018-06-05 18:00:02,165743
3608120,梦境漫游记,最帅,80,0,1,0,随笔,,0,,0,22542,2018-06-05 18:21:33,1876
3608124,校园死地,楼兰夜,109,1,2,0,原创-言情-近代现代-惊悚,男主,-1,,0,37645,2018-06-15 00:00:00,3302
3608128,［论坛体］我喝醉后不小心卖掉弟弟怎么办？,尘世之扉,5804,4,134,0,衍生-纯爱-架空历史-东方衍生,不明,1,,0,789058,2018-06-06 09:00:00,5671
3608132,第三种绝色（快穿）,愿枳,612,0,0,0,原创-言情-近代现代-爱情,女主,0,,0,31560,Error,1906
3608148,[第五人格]今天也要皮断腿,青丝秀挽,6165,123,619,149,衍生-纯爱-架空历史-轻小说,主受,0,,1,5008648,2018-06-05 18:07:54,25713
3608152,逃离世界线,勾勒悬亭,39,3,2,0,原创-言情-近代现代-悬疑,女主,0,,0,33161,2018-06-05 22:42:00,4540
3608156,洛阳雪未歇,无意识自杀,589,1,1,0,衍生-言情-古色古香-东方衍生,女主,-1,,0,153081,Error,10830
3608160,一盘蚊香引起的血案,灯照无眠,165,0,0,0,原创-纯爱-幻想未来-奇幻,不明,0,,0,54728,Error,3848
3608168,灭世纪·帝王命,丶魏公子,347,0,2,0,原创-纯爱-架空历史-轻小说,主攻,0,,0,107830,2018-06-10 17:30:00,8690
3608172,稚值【快穿】,木木驾临,0,0,0,0,原创-无CP-架空历史-奇幻,女主,0,,0,16400,Error,575
3608180,〈甄嬛〉十六年,戚風蛋糕,,0,0,0,衍生-言情-架空历史-其他衍生,男主,0,,0,17466,Error,0
3608184,【综】你对力量一无所知,奈何桥上卖元宵,1702,18,73,1,衍生-纯爱-近代现代-东方衍生,主攻,0,,0,347926,Error,2
3608188,关于师徒恋那些事,不知归期,261,0,1,0,随笔,,0,,0,22609,2018-06-05 19:07:00,3737
3608204,女主天天都在圈钱,浨青,1809,78,384,36,原创-言情-近代现代-爱情,女主,1,,1,10541861,2018-06-26 15:19:18,276152
3608208,〈甄嬛〉慎貴妃,麥香奶茶,,0,0,0,原创-言情-架空历史-悬疑,女主,0,,0,17466,Error,0
3608216,谁说和亲不美好,酒囤子,137,0,0,0,原创-言情-架空历史-爱情,不明,0,,0,21374,Error,856
3608228,寻找一个名叫小妖的女子,js今夏,198,4,4,0,原创-百合-近代现代-爱情,不明,1,,0,213394,2018-06-05 19:51:30,20457
3608232,她的男朋友,明窗,,0,15,0,原创-言情-近代现代-爱情,女主,0,,1,167924,Error,0
3608240,风月向晚,饲养员的喵,,0,49,3,原创-言情-近代现代-爱情,女主,0,,1,360221,Error,0
3608244,薄幸郎,一川寒鸦,,0,0,0,原创-言情-近代现代-爱情,女主,0,,0,51578,Error,0
3608248,非常喜欢你,JOJO大冒险,621,0,10,0,原创-纯爱-近代现代-爱情,主受,0,,0,80658,Error,3026
3608260,[主刀剑]审神者与付丧神的七次相遇,小姑娘的道长,160,3,4,0,衍生-言情-幻想未来-东方衍生,女主,0,,1,358984,2018-06-08 01:59:00,8684
3608264,怎么不是人类！［快穿］,葱大王,106601,27188,43120,55170,原创-无CP-幻想未来-奇幻,男主,1,,1,576922752,2018-06-05 20:27:00,900000
3608284,魔镜总想让我报社,爱吃狐狸的猫,,0,1,0,原创-言情-近代现代-爱情,女主,0,,0,17466,Error,0
3608288,我的浴缸通海洋,打僵尸,174600,24209,60792,47372,原创-纯爱-近代现代-奇幻,主受,1,,1,1015087808,2018-06-30 12:30:00,579526
3608292,隔壁班体育委员怎么回事？,Aquiver,478,7,17,0,原创-纯爱-近代现代-爱情,不明,0,,0,286390,2018-06-05 22:43:20,17143
3608300,[*******粑,卉*******雅,2283,74,226,22,衍生-言情-幻想未来-西方衍生,女主,0,,0,1286473,2019-05-20 18:00:00,43004
3608308,背影少年，渐行渐远,不更,467,1,2,0,原创-纯爱-近代现代-爱情,主受,0,,0,207057,2018-06-05 21:15:00,14927
3608328,相思,花时犹记,279,0,0,0,原创-言情-架空历史-爱情,女主,0,,0,116545,2018-06-05 21:48:00,9078
3608332,吴甜甜养长发记,全全虽,,0,0,0,原创-言情-幻想未来-爱情,女主,0,,0,16400,Error,0
3608340,岁月如歌,一时大热,,0,0,0,原创-言情-近代现代-爱情,女主,0,,0,16400,Error,0
3608344,小哥哥给撩吗,十忱,161,0,1,0,随笔,,0,,0,42414,2018-06-05 22:35:30,6420
3608356,棋盘上的一条鱼,季三生,239,0,0,0,原创-言情-近代现代-爱情,女主,0,,0,34579,Error,2190
3608368,古代版难民生存指南,自鱼,5838,442,3217,1150,原创-言情-架空历史-爱情,男主,0,,1,30866768,2024-01-28 23:45:14,330354
3608376,铁嘴下山,露雪霜,12975,986,3231,1757,原创-言情-近代现代-爱情,女主,1,,1,89891912,2019-11-04 00:00:00,405161
3608384,帝赋,沈庭梧,,0,155,0,原创-言情-架空历史-爱情,女主,0,,1,2153644,Error,0
3608388,千年寻凤之龙凤呈祥,兽总攻,337,0,1,0,原创-纯爱-架空历史-爱情,主受,0,,0,291303,2018-06-05 22:19:16,46066
3608396,沐分玄暝,米米粟,145,0,0,0,原创-纯爱-古色古香-仙侠,不明,0,,0,19509,Error,979
3608400,守护星星的人之我们仨,菡1990,72,0,0,0,随笔,,0,,0,20281,2018-06-08 21:18:23,1920
3608404,(羽生结弦)老婆是个阴阳师,柠檬可好吃了,3694,68,262,24,原创-言情-近代现代-爱情,女主,0,,0,845792,2018-07-10 00:00:00,26031
3608408,[综]信长?！光秀?！,阿布亥尼,,0,230,7,衍生-纯爱-近代现代-东方衍生,不明,0,,1,3291178,Error,0
3608420,快穿之手机控,磨叽傻狗,199,0,0,0,原创-纯爱-近代现代-爱情,主受,0,,0,147271,2018-06-05 22:47:43,13921
3608428,[综英美]宇宙巡警海德拉,顾清漱,71586,11746,17766,22192,衍生-言情-幻想未来-西方衍生,女主,1,,1,238780784,2018-06-06 18:32:43,479670
3608432,漫画里的魔王,要冷漠,1055,742,397,160,衍生-纯爱-架空历史-东方衍生,主攻,0,,0,8837684,2018-06-05 23:10:00,568524
3608436,青岛,花*******8,100,0,0,0,随笔,,0,,0,17537,Error,615
3608440,[死神]谢谢你在我身边,妆匣玉珍,250,0,24,0,衍生-言情-架空历史-东方衍生,女主,1,,0,1149807,2018-06-05 23:01:26,118142
3608448,芳华若梦,月一兰月,,0,0,0,原创-言情-架空历史-仙侠,女主,0,,0,16400,Error,0
3608452,任性的小孩,花镜illusion,116,0,0,0,随笔,,0,,0,36505,2018-06-07 23:14:34,3930
3608456,荏苒时光,苒嫋,220,0,0,0,原创-言情-近代现代-爱情,女主,0,,0,24067,Error,1477
3608464,坐酌泠泠水,温水花花,,0,0,0,原创-言情-架空历史-爱情,女主,0,,0,19598,Error,0
3608468,快穿带着奇迹暖暖的系统到处走,江山夜雪,,0,28,0,原创-言情-架空历史-爱情,女主,0,,0,102254,Error,0
3608476,琴师,山有梣木,243,2,12,0,原创-纯爱-古色古香-爱情,不明,0,,0,218540,2018-06-05 23:30:00,20930
3608492,兼职半仙,一个月月鸟,,0,0,0,原创-纯爱-近代现代-奇幻,主受,0,,0,17466,Error,0
3608508,青云志之少年师叔,断尘心仙,13262,25,239,1,衍生-纯爱-架空历史-东方衍生,主受,0,,0,823987,2018-06-08 08:07:30,13142
3608512,综 我还在种田,爱吃是福,312,0,4,0,衍生-言情-架空历史-东方衍生,女主,0,,0,24820,Error,383
3608516,林木围河,兰为止,209,0,0,0,原创-言情-近代现代-爱情,女主,0,,0,25843,Error,1647
3608520,你好哇同学,曾签签,202,0,0,0,随笔,,0,,0,41598,2018-06-12 00:17:10,3432
3608524,难过过,巴蜀暑,328,0,0,0,随笔,,0,,0,16804,2018-06-06 12:00:00,465
3608556,【火影】回归,厌世社畜未完备状态,,0,0,0,衍生-无CP-架空历史-东方衍生,男主,0,,0,16400,Error,0
3608560,《昨夜梦长》,知归不归,181,0,0,0,原创-百合-近代现代-爱情,主攻,0,,0,24590,2018-06-06 07:00:00,2239
3608564,[神探狄仁杰]别，我真不改行,秋千载,,0,10,0,衍生-言情-架空历史-东方衍生,女主,0,,0,42148,Error,0
3608568,叶莫瑶,锦六,141,0,4,9,原创-百合-近代现代-爱情,主受,0,,0,65566,2018-06-06 00:42:52,7507
3608576,毒姬,十目友,348,0,0,0,原创-无CP-近代现代-悬疑,女主,0,,0,495200,2018-06-06 00:50:17,42566
3608580,喃喃,时而未遇,291,1,9,0,原创-言情-近代现代-爱情,女主,0,,0,213303,2018-06-06 01:15:00,18762
3608588,我超可怜的［末世］,十分钱相公,,0,2,0,原创-言情-近代现代-科幻,女主,0,,1,3024215,Error,0
3608592,综童话,一水任晴光,,0,5,0,衍生-无CP-架空历史-西方衍生,女主,0,,0,78556,Error,0
3608600,大魔王追妻日常,浮生九回,2274,253,557,235,原创-言情-架空历史-爱情,女主,1,,1,13397116,2018-06-06 02:26:25,276533
3608604,颜值界没了我会哭瞎,卿虹,518,4,35,0,原创-纯爱-幻想未来-爱情,主受,0,,1,1741625,2019-09-27 04:45:00,33517
3608612,小姐姐我知道错了,一个很丧的人,620,0,0,0,原创-纯爱-近代现代-爱情,不明,0,,0,19570,Error,870
3608616,半精灵传说,超健康竹鼠,159,0,2,0,原创-纯爱-架空历史-童话,主受,0,,0,41469,Error,2243
3608620,青山沉酒里,喵晚晚,432,3,32,0,原创-言情-架空历史-爱情,女主,1,,1,6185113,2018-06-17 06:46:55,224482
